source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
48.480693 0.005854 1.818036 0.387882 0.156699 1.0 
54.617682 -0.013675 2.241721 0.309045 0.278987 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
52.693814 -0.011905 2.21777 0.335055 0.172315 1.0 
53.964829 -0.010886 1.865069 0.20297 0.278009 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
56.977688 0.000383 2.115378 0.227144 0.148227 1.0 
51.44401 -0.005024 2.005643 0.22801 0.297153 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
34.723239 0.004033 1.995343 0.255717 0.258391 1.0 
51.469085 0.008884 2.027437 0.36503 0.222638 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
49.12435 0.003957 1.903632 0.30705 0.14532 1.0 
40.718385 -5.3e-05 2.014144 0.360907 0.215032 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
44.901547 -0.008114 1.880007 0.315607 0.201888 1.0 
43.077805 -0.003322 2.258016 0.313318 0.086615 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
52.939948 0.002335 2.182898 0.266954 0.111566 1.0 
30.239201 0.002008 1.843794 0.144924 0.190307 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.187778 0.000895 2.162415 0.263132 0.126655 1.0 
44.167898 0.002429 1.880638 0.357658 0.10614 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
25.666825 -0.010487 2.012851 0.28326 0.187229 1.0 
30.797978 0.002373 1.831276 0.121379 0.075261 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
44.244412 0.009026 2.258291 0.346777 0.331426 1.0 
31.105305 0.003267 2.093246 0.267806 0.201668 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
46.596901 0.015611 2.078501 0.237238 0.112895 1.0 
56.87669 0.000494 1.893058 0.199346 0.223265 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
47.086966 -0.005101 1.990187 0.296597 0.221004 1.0 
25.666758 0.017289 1.983571 0.159671 0.139549 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
43.274733 0.004616 2.052209 0.260783 0.286023 1.0 
36.696249 0.011796 2.257058 0.173274 0.418162 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
59.963064 0.00011 2.299675 0.109741 0.884582 1.0 
37.558929 -0.010609 2.11766 0.246323 0.25895 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
34.227487 0.012924 1.877817 0.198608 0.047375 1.0 
55.123857 -0.001633 1.985611 0.212108 0.213975 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.443797 0.008709 2.031257 0.334861 0.255143 1.0 
51.391995 0.004038 2.001387 0.306687 0.218373 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
31.612553 -0.004823 2.000766 0.37611 0.19156 1.0 
35.9895 -0.006887 2.178159 0.092871 0.57713 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
42.285124 -0.002473 1.904276 0.320038 0.338475 1.0 
38.581847 -0.007946 2.192421 0.153757 0.375657 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
56.29088 0.004868 1.87377 0.167415 0.26415 1.0 
52.491257 0.008383 1.895883 0.248065 0.379837 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
47.874736 0.017725 2.290082 0.262712 0.227217 1.0 
25.06799 0.011321 2.081077 0.15484 0.128814 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
26.434903 -0.001501 1.919736 0.260534 0.917869 1.0 
47.657339 0.015635 2.288584 0.260605 0.142774 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
36.416723 -0.009027 1.980388 0.231304 0.247257 1.0 
29.346448 -0.008053 2.121981 0.377833 0.30088 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
34.716604 0.011226 2.246034 0.198236 0.406485 1.0 
43.088366 -0.002734 2.261222 0.325746 0.145876 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
42.650474 0.009704 2.238637 0.340689 0.295116 1.0 
50.51575 0.000459 2.229261 0.203357 0.284543 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
56.631875 -0.002493 2.217898 0.309601 0.157645 1.0 
45.860685 -0.005265 1.81586 0.1174 0.18699 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
59.337694 0.005768 2.116771 0.315976 0.164211 1.0 
28.378894 -0.003314 2.283977 0.276723 0.102495 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
56.02931 0.005784 2.161102 0.296042 0.203401 1.0 
39.80978 -0.01076 2.281084 0.364093 0.17256 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
27.656031 -0.000201 1.94821 0.108655 0.148356 1.0 
25.109892 0.002012 1.929171 0.324194 0.309004 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
52.48124 0.000884 2.24964 0.162569 0.521121 1.0 
54.842352 0.002712 1.960474 0.291063 0.186633 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
40.737115 0.001406 2.226322 0.296827 0.149157 1.0 
43.914692 -0.015767 2.234359 0.10915 0.788261 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
40.3366 0.00748 1.952126 0.2507 0.347616 1.0 
54.712201 -0.009232 1.90415 0.207659 0.376991 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.37118 0.003633 2.027377 0.305513 0.225841 1.0 
27.22901 -0.016042 2.253797 0.164198 0.691758 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
28.443219 -0.004259 1.887252 0.385196 0.192819 1.0 
52.198224 -0.003339 1.866765 0.089537 0.16564 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
44.963776 -0.011275 2.288198 0.271876 0.142469 1.0 
34.762118 0.013751 2.098762 0.197402 0.09361 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
36.834949 -0.029844 1.972895 0.175397 0.191709 1.0 
40.831653 0.011917 2.202007 0.321003 0.370841 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
58.102284 -0.002276 2.183406 0.399341 0.184656 1.0 
29.549276 -0.019192 2.229618 0.239036 0.141433 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
39.050713 0.014209 1.861257 0.178927 0.086131 1.0 
52.044489 0.008448 2.078954 0.099837 0.261053 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
26.575326 0.004659 1.95994 0.204532 0.150251 1.0 
40.057786 -0.005654 2.100154 0.258318 0.250231 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.205582 0.004646 2.079142 0.219171 0.179225 1.0 
29.344936 -0.018588 2.021285 0.197146 0.087929 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
32.165295 -0.014086 2.199315 0.168608 0.600991 1.0 
48.848597 0.004482 1.887973 0.365123 0.08375 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
33.288243 -0.007286 1.921441 0.249639 0.107861 1.0 
39.39048 -0.005095 2.175309 0.084132 0.657719 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.567862 -0.010829 2.279889 0.331057 0.164034 1.0 
47.766512 -0.006536 1.897438 0.335211 0.215542 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
58.030703 -0.010601 2.183919 0.128732 0.494037 1.0 
56.318023 0.004171 2.162908 0.329917 0.038049 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
43.268286 -0.009386 2.168961 0.12914 0.392013 1.0 
25.243587 -0.000568 2.061139 0.318147 0.289109 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.174504 0.00359 2.260394 0.219255 0.55885 1.0 
35.94255 -0.011352 2.058571 0.236602 0.189895 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
40.968314 -0.01281 1.936459 0.12367 0.159594 1.0 
34.406787 -0.002031 1.825564 0.292776 0.242792 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
43.557883 -0.00718 1.912456 0.256912 0.184423 1.0 
39.023024 -0.013126 2.230948 0.208795 0.374568 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
49.784478 -0.002429 2.202809 0.218949 0.155032 1.0 
27.081898 0.00203 1.936286 0.353547 0.262262 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.620032 -0.012156 1.845907 0.080683 0.150132 1.0 
28.666594 -0.008831 1.931304 0.241628 0.084817 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
34.438113 0.009389 1.827821 0.194174 0.184129 1.0 
49.447269 0.006975 1.929625 0.314377 0.180545 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
39.50137 -0.009923 1.886621 0.269711 0.255393 1.0 
39.779648 -0.008051 2.036139 0.107215 0.184225 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
29.821147 0.005822 2.219773 0.165624 0.329297 1.0 
32.818299 -0.018142 2.145296 0.371749 0.424347 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
51.859607 -0.009206 1.827013 0.302899 0.386334 1.0 
40.900784 -0.010706 2.021229 0.149981 0.763881 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
27.751177 -0.001422 2.202453 0.167249 0.282507 1.0 
44.261249 -0.004696 1.980954 0.359584 0.247857 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
41.365765 0.001906 1.96498 0.139307 0.19385 1.0 
40.27604 -0.004034 2.113394 0.125819 0.259963 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
41.856798 0.008243 1.963395 0.147592 0.101033 1.0 
32.309924 -0.00523 2.292687 0.188379 0.693591 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
38.202111 0.001056 2.285952 0.097722 0.975894 1.0 
39.417943 -0.002248 2.238271 0.380115 0.173873 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
45.488931 0.002381 1.994125 0.083339 0.156526 1.0 
31.812366 0.008035 2.130374 0.180061 0.178293 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
35.023635 0.00604 2.09073 0.142206 0.128879 1.0 
46.913457 -0.005052 2.251992 0.210244 0.295481 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
36.124584 -0.00829 1.98178 0.104387 0.124328 1.0 
41.617502 0.001629 1.872221 0.090911 0.126849 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
30.886278 -0.001085 2.274085 0.158204 0.748118 1.0 
26.397736 -0.001759 2.157799 0.373131 0.274772 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
28.42464 -0.002048 2.297418 0.154404 0.839103 1.0 
46.076214 0.008446 2.229074 0.18587 0.233223 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
52.919648 -0.008359 2.267846 0.12665 0.76436 1.0 
32.790664 0.007548 2.067702 0.106983 0.223591 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
57.042833 0.00913 1.88059 0.082509 0.165041 1.0 
33.439235 -0.001458 2.118002 0.183551 0.173469 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
43.387779 0.00328 2.228849 0.160184 1.229368 1.0 
50.306975 -0.023787 1.812839 0.133405 0.272527 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
47.50905 0.025258 2.007174 0.136629 0.116175 1.0 
35.205016 -0.004174 2.196366 0.102415 0.723836 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
59.646728 0.00915 2.00033 0.165997 0.169905 1.0 
39.454979 0.007426 2.088535 0.132387 0.302137 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
53.713976 0.00801 1.854972 0.087385 0.093272 1.0 
26.403803 -0.013251 2.038291 0.114841 0.205292 1.0 
50.166961 -0.01458 1.83384 0.354646 0.349269 1.0 
26.065226 0.017034 2.046632 0.35385 0.071849 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
30.123076 -0.016451 2.007148 0.259552 0.065329 1.0 
53.514839 -0.01526 2.234176 0.171497 0.608287 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
33.398495 0.012715 2.205329 0.170001 0.310224 1.0 
25.326716 0.002506 2.073425 0.08572 0.247886 1.0 
54.644975 0.015944 2.046346 0.390941 0.234723 1.0 
42.54622 0.02239 1.859609 0.141829 0.063274 1.0 
42.332542 -0.011959 1.976931 0.328637 0.272955 1.0 
26.717298 -0.01466 2.087199 0.389276 0.372353 1.0 
28.721779 -0.009184 1.800538 0.333348 0.176844 1.0 
48.421328 0.001601 2.238599 0.343367 0.180645 1.0 
25.757402 0.006337 1.955397 0.16317 0.123193 1.0 
46.789361 0.005063 1.945992 0.343911 0.129012 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
48.526907 -0.008528 2.206862 0.344106 0.913496 1.0 
50.446862 -0.001083 1.938641 0.28394 0.822855 1.0 
53.100705 0.017541 2.013209 0.12693 0.102678 1.0 
56.760562 -0.004689 2.042465 0.311013 0.10576 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
54.446744 -0.022886 2.193306 0.195502 0.22712 1.0 
28.781321 0.004787 2.131607 0.103022 0.421336 1.0 
55.957808 -0.006713 2.086114 0.199804 0.163815 1.0 
41.935388 -0.013443 1.820595 0.121626 0.158001 1.0 
44.464378 0.006498 1.801266 0.348936 0.205645 1.0 
43.253358 0.009787 2.214573 0.397977 0.202704 1.0 
59.169418 -0.012358 1.874891 0.369477 0.179808 1.0 
58.656335 0.002458 2.249104 0.226385 0.241619 1.0 
50.357206 -0.00542 1.846786 0.132943 0.209775 1.0 
57.771215 -0.006919 1.831265 0.324603 0.163893 1.0 
43.048314 0.017002 2.008955 0.238214 0.080308 1.0 
40.203526 -0.005502 1.979267 0.196411 0.273064 1.0 
58.692867 0.01095 2.161222 0.085993 0.535997 1.0 
39.228429 -0.018246 1.889966 0.234003 0.113994 1.0 
56.281598 -0.008036 2.182608 0.32894 0.133214 1.0 
59.420003 0.005427 1.935215 0.232906 0.261151 1.0 
36.738944 0.00262 1.823512 0.395119 0.123108 1.0 
30.075765 -0.005228 2.257267 0.351979 0.286824 1.0 
30.370777 -0.016607 2.170282 0.100958 0.538218 1.0 
56.395752 -0.013633 2.151952 0.371779 0.263486 1.0 
40.839613 0.032542 1.985113 0.150495 0.162817 1.0 
47.67599 -0.007209 2.147025 0.384601 0.23143 1.0 
40.352179 0.009103 1.996195 0.265282 0.143562 1.0 
53.222768 -0.001015 2.023314 0.306045 0.194032 1.0 
49.339658 0.019925 2.146464 0.239377 0.079959 1.0 
37.731068 0.000819 1.845916 0.33915 0.224114 1.0 
36.215652 -0.005599 2.109518 0.365775 0.289468 1.0 
42.964155 -0.002192 1.814912 0.336498 0.137787 1.0 
59.492555 0.005311 2.178065 0.212441 0.229715 1.0 
46.871614 -0.010253 1.899534 0.382842 0.23243 1.0 
32.779324 -0.010007 2.081382 0.275727 0.25886 1.0 
30.795722 -0.00242 1.921293 0.288692 0.247908 1.0 
44.998211 -0.012355 2.123869 0.121137 1.025276 1.0 
32.122197 0.001785 2.187157 0.390974 0.196885 1.0 
54.364319 0.015325 1.940614 0.270583 0.772321 1.0 
52.754296 8.4e-05 2.024263 0.115217 0.108392 1.0 
44.11549 0.01438 2.163877 0.293132 0.429176 1.0 
28.743131 -0.005637 2.019581 0.299125 0.214112 1.0 
43.518253 -0.012751 1.851206 0.308612 0.315539 1.0 
27.116223 -0.003682 2.061554 0.285394 0.170076 1.0 
48.828134 -0.004997 2.002787 0.137378 0.406302 1.0 
46.162558 0.002771 2.039028 0.231656 0.17148 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
52.881759 0.010021 1.856332 0.389262 0.194531 1.0 
27.502793 0.000605 1.974978 0.118992 0.082015 1.0 
43.678594 -0.024037 2.257634 0.128808 0.733895 1.0 
30.122681 -0.000129 1.936842 0.286879 0.246303 1.0 
39.308725 0.003061 1.878147 0.214856 0.190489 1.0 
34.176829 0.005988 2.188481 0.260008 0.102382 1.0 
57.240859 -0.014012 2.29132 0.332884 0.176584 1.0 
35.255437 -0.00677 2.035069 0.329881 0.290073 1.0 
55.881191 0.001106 2.132797 0.310225 0.178582 1.0 
28.529853 0.007979 1.803869 0.31991 0.265101 1.0 
39.037419 -0.003307 2.028329 0.364027 0.249316 1.0 
31.080107 -0.011172 2.214161 0.322551 0.159766 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
27.049454 -0.006405 1.85325 0.307892 4.177316 1.0 
27.451859 0.008516 2.171317 0.091563 0.595386 1.0 
39.445797 0.002875 1.978353 0.15072 0.096767 1.0 
27.548255 -0.013535 2.173362 0.361028 0.203616 1.0 
47.137076 0.006603 2.223536 0.293166 0.074771 1.0 
39.692379 0.009053 1.943827 0.193709 0.160218 1.0 
42.332384 0.006488 2.222191 0.37959 0.202928 1.0 
28.083433 0.011989 2.225116 0.129066 0.637696 1.0 
50.599791 0.007156 2.271749 0.318028 0.063155 1.0 
41.158571 0.008401 2.254558 0.146584 0.607517 1.0 
53.940021 0.003725 1.950894 0.133987 0.06411 1.0 
45.156408 -0.020029 2.135938 0.238416 0.118218 1.0 
30.443741 -0.000722 1.925747 0.186186 0.206096 1.0 
30.064571 -0.003377 1.934807 0.191207 0.236098 1.0 
53.054508 0.007802 2.054795 0.331236 0.264218 1.0 
45.460162 -0.019049 2.193058 0.14827 0.495351 1.0 
31.416066 -0.013134 2.287007 0.284472 0.065981 1.0 
49.489252 0.010488 2.093568 0.351368 0.166005 1.0 
51.409909 -0.00231 1.870382 0.292931 0.205462 1.0 
37.145391 0.005264 2.282883 0.255701 0.227595 1.0 
34.606661 0.009194 2.007945 0.085604 0.201249 1.0 
52.190779 -0.002963 2.218016 0.08175 0.765306 1.0 
37.266478 -0.005113 1.873694 0.208054 0.163965 1.0 
42.861262 0.018746 2.101508 0.297443 0.494668 1.0 
36.820972 0.002304 1.89451 0.338244 0.290332 1.0 
36.875491 0.02026 2.273255 0.153027 0.606467 1.0 
41.543393 0.023518 2.03858 0.229564 0.034517 1.0 
54.671871 -0.008959 1.960981 0.124618 0.114222 1.0 
52.823633 -0.00657 2.175084 0.080126 0.659265 1.0 
48.101022 0.004804 2.223992 0.393673 0.27032 1.0 
31.460907 0.006852 2.224006 0.148419 0.466431 1.0 
32.506598 -0.001525 2.075701 0.379376 0.267538 1.0 
29.865041 0.001869 1.973865 0.351104 0.214374 1.0 
39.519264 0.005597 2.00799 0.230552 0.10562 1.0 
48.460953 -0.009912 2.2727 0.281798 0.14023 1.0 
46.846747 -0.009773 2.29208 0.348607 0.202349 1.0 
54.057227 0.00697 2.221535 0.277888 0.101881 1.0 
40.130894 -0.007069 2.122256 0.375291 0.229506 1.0 
44.178504 -0.007756 2.220003 0.096359 0.725882 1.0 
32.784291 -0.001357 2.101144 0.213425 0.162598 1.0 
56.197251 -0.000717 1.916443 0.201168 0.210147 1.0 
49.125199 -0.00659 1.970686 0.29187 0.134056 1.0 
53.356752 -0.005854 2.09417 0.283163 0.238374 1.0 
57.306164 -0.009487 2.019861 0.392269 0.154092 1.0 
51.297868 -0.010452 2.159618 0.127932 0.439816 1.0 
49.168514 0.005864 2.006174 0.15472 0.122612 1.0 
52.288211 -0.024501 1.825485 0.372875 0.191809 1.0 
38.383367 -0.002634 2.090529 0.289516 0.192011 1.0 
42.638054 -0.01024 1.855749 0.10093 0.126286 1.0 
53.205805 -0.018572 1.935508 0.24346 0.094032 1.0 
39.716933 0.001017 1.818656 0.27569 0.242243 1.0 
51.457697 0.004992 2.185862 0.386586 0.259638 1.0 
54.808848 0.003756 2.11262 0.101943 0.354044 1.0 
47.484666 -0.005794 1.825385 0.346749 0.1586 1.0 
27.178081 -0.015548 1.885962 0.385287 0.509138 1.0 
42.809151 0.007399 1.972836 0.090663 0.0987 1.0 
51.428104 -0.006097 2.280206 0.32288 0.225759 1.0 
40.81821 -0.001707 2.219239 0.26649 0.149908 1.0 
38.360872 -0.006476 1.81665 0.080108 0.166645 1.0 
29.272411 0.002449 1.952026 0.171114 0.190186 1.0 
25.008255 0.002683 1.999062 0.242887 0.294596 1.0 
59.295445 -0.012884 1.833715 0.366636 0.771807 1.0 
27.475506 0.009784 2.182918 0.155245 0.466095 1.0 
42.977626 0.001821 2.084703 0.180721 0.114836 1.0 
55.974868 0.001679 2.031982 0.132936 0.118932 1.0 
38.00451 -0.020243 2.158475 0.38442 0.41452 1.0 
source_size_pc a_m_4 gamma_macro gamma_ext summary_statistic importance_weight 
54.333928 -0.010836 1.841828 0.099245 0.183797 1.0 
59.447569 -0.000575 1.852794 0.199688 0.621127 1.0 
37.862082 -0.007339 2.17738 0.354241 0.2607 1.0 
57.603867 -0.014967 1.947398 0.227322 0.319551 1.0 
52.500996 -0.013266 1.859803 0.136999 0.249394 1.0 
54.610381 0.006722 2.209012 0.236769 0.122689 1.0 
37.055886 0.010584 1.958045 0.286823 0.089894 1.0 
38.005956 0.020429 1.931281 0.2413 0.064426 1.0 
40.342256 0.012764 1.972716 0.092114 0.356432 1.0 
39.90027 -0.00376 1.847951 0.168068 0.196783 1.0 
56.990888 0.006594 2.224872 0.189691 0.280732 1.0 
42.249802 -0.010742 1.944215 0.136326 0.094594 1.0 
45.73972 -0.018476 2.272003 0.385727 0.315366 1.0 
43.781674 0.003392 2.211926 0.091451 0.725046 1.0 
43.517601 -0.005929 2.269275 0.37724 0.791633 1.0 
